source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux
5782620688898945152,240.19488941688695,-72.46305919365469,3.922354858891735,-20.751954753318973,-35.49244141807537,-0.28125557,6.0898147,6.90272961801857E7,2.528383080531476E7,6.31386965872767E7
5785732375520703232,216.81649768345702,-78.62049174184084,6.506754441572718,-103.70371264997742,-47.62035135552612,-22.207647,6.4353347,5.021262678206888E7,2.2166476050837263E7,4.049618412509693E7
5794154153556708992,235.0887374556678,-73.44678457190363,4.558342068915083,-15.517259702046717,-26.40789686299506,,5.6121097,1.0717733513633052E8,7.868300003379165E7,4.510168295149131E7
5822188882581051904,240.3551986814511,-66.8487001990279,2.2753583080979545,-19.725019934471632,-21.415128472636198,11.353526,5.906533,8.172100016682355E7,1.12940105505494E7,1.1466498704946336E8
5840847766697583104,205.0019485715959,-70.78782937757552,3.7398318978188048,-24.615842112965385,-9.328195704247056,-3.0108278,6.1569796,6.488659418923724E7,2.500075474767542E7,5.8412574340899415E7
5846133771931012096,212.6286732243717,-70.30548126632651,1.1568691160595659,-6.093702300164844,-4.538675883206733,0.30045757,5.3325934,1.3864662023053688E8,4.103101966694107E7,1.436309555407178E8
5855802671045627648,191.5701496043282,-68.10797814773593,10.428486475901787,-37.538781793621766,-23.116315960622565,,3.9806468,4.816017441283029E8,6.389996158287729E8,3.4475643370408183E8
5859476753533138944,181.16156588639296,-68.32894650131082,8.674194614442726,-38.314333028073094,-8.81969271102768,,5.543622,1.14155792454225E8,1.0173140822324908E8,5.842038920177876E7
5863745955392204288,203.39906933144155,-65.63278767739934,9.657199186899847,-36.43793405616242,-22.74775656748515,,6.356196,5.4009289285344034E7,3.985184889420522E7,2.266400512277749E7
5219194990534730112,141.7748148563626,-71.60153271512311,15.763091738106123,-104.90090481302619,81.34635041301613,3.6184785,5.16051,1.6245860770554054E8,7.150327293280846E7,1.2867221875797491E8
5222956488533801728,139.32055698140618,-68.68977048577645,29.46123582718287,-105.20438756292546,-39.90437635647571,32.280293,5.2412887,1.5081037523999593E8,8.625357159136017E7,8.451941369660099E7
5235498067937871232,178.9304032694313,-68.5493579301751,2.7099031348168796,-7.121912694983369,9.574191121865876,12.664744,6.4889073,4.779514414318303E7,1.011501555640319E7,5.7845420260496944E7
5241038575754368896,166.63474912463454,-62.42407286277583,8.50661938271769,-37.62148081981631,9.269427582198011,-1.4461933,4.341425,3.4544335728468513E8,1.5698327714233366E8,2.6291552738276452E8
5247088569739796352,139.30733852457288,-67.67647521684498,3.2946240838071903,31.269903021224962,-3.2757569228393457,9.164834,6.344311,5.460373264939721E7,2.0519520239199262E7,4.905980767159397E7
5251098523021221376,144.83715413470756,-61.327959045828244,14.479066133963688,-42.41181512547559,20.41366992478969,23.45411,4.4816127,3.035999191431336E8,2.2573343043753484E8,1.2244658913198757E8
5251851860296275968,157.2188913747353,-64.17227225037759,1.832972469516927,-16.693778897965295,1.7342967343046443,-2.7622592,4.3596005,3.3970859369199204E8,8.309994508940619E7,3.823691667499129E8
5252867534166710656,151.9858802108028,-62.221385924480714,3.5154372367095044,-7.512484101852237,6.898170369071634,,6.412837,5.126392862974699E7,3.888220149408926E7,2.0814383627451997E7
5297336148056940544,137.8193123470593,-62.31691133071921,6.543754672822861,-37.91487542448837,14.94087230591434,,3.9414103,4.9932423980707145E8,4.023080091150828E8,1.871551279253385E8
5300534077635861888,137.74190406346486,-58.96684016755167,7.948093273210861,-13.687751115247739,13.587205693184607,,3.421808,8.057930537112868E8,6.056823445108646E8,3.0350422014097E8
5310667898369745408,139.42600282535903,-54.494774868491845,4.066917999740327,-23.93337604925048,12.032151809722752,-8.782541,5.8414545,8.676907831413713E7,3.1879822278062474E7,7.873526560557933E7
5329693847558732288,132.63939147801742,-46.529172820252505,1.4174258694291482,-4.300952219816492,3.3221131447836507,,5.0484524,1.8012162058757418E8,1.4475915882181895E8,6.317596985443076E7
5330765974462198784,137.768289864662,-44.86788305060216,0.5934892999260477,-5.664965160652944,4.3479147579748565,,4.876352,2.110600409342244E8,1.3500943792934915E8,1.1227083784470652E8
5331441693076149248,132.44841666212642,-45.30781062927286,2.5925273209804196,-12.052135842430866,14.246896919690071,13.109719,4.899496,2.0660856441982406E8,1.4422458362733394E8,9.461630336326809E7
5337759383861931904,168.37483830088888,-60.09133795626185,0.4421862416418867,-6.074422209979395,2.0411555141540823,-7.7631083,6.2959933,5.708860462815712E7,5434420.773876095,8.563433510026492E7
5337812675807363072,168.37819991116555,-59.61932033896806,1.2402064787814329,-6.895251627973948,-0.6562458835147564,,5.6983724,9.899145568695451E7,7.521344489899676E7,3.923164632612912E7
5338359442320395904,164.45072523344564,-59.7321792034435,0.5530473206963148,-5.9627194180132,2.39686054998558,,6.1576805,6.484469932991017E7,2.5807504918170203E7,5.8029116251597576E7
5350358584482202880,161.2647407537247,-59.68445877770452,,,,,4.034632,4.582409294124084E8,2.0577115916141945E8,4.068037233031809E8
5350582163304165760,159.6889466893733,-59.262412209763276,2.3370364694201786,-14.63898539389372,0.5593898381641702,,6.4693713,4.8662930764827915E7,3.75051314211208E7,1.8940085991977572E7
5355178087543597056,153.7805568858965,-55.54922720428885,6.8111967615485165,-64.92120170838302,12.879987621524606,2.3659256,6.346364,5.450057657683724E7,2.3993215758333176E7,4.37996078005849E7
5406122859314206336,148.71320395510253,-50.243929773594594,10.08032363363763,-37.03421650847844,6.858681831071073,20.038158,5.7109776,9.784885518457986E7,7.177951230975299E7,4.132256044240345E7
5418560564886529536,151.30344837799785,-42.17230814279416,7.396305691795304,50.390316317911754,-2.03900128929975,25.835955,6.2471995,5.9712733400246404E7,2.6686757855374098E7,4.720141507608535E7
5425714782112902272,142.3437149873182,-43.19029751617621,9.840104889293938,-8.866029741375264,-10.780073795168157,-4.40782,6.487187,4.787095325542199E7,2.795124911567179E7,2.904473600316471E7
5526707983142236416,128.5180206943223,-41.67888369013104,2.023380501273738,-5.03807751580025,3.7548954259553966,-3.273169,6.4063144,5.157283505828052E7,2.189150562867698E7,4.229005415519661E7
4630854015089595776,2.5083277306024603,-82.22413694045498,12.353484252692617,-22.049791342683207,-20.2182734189733,14.280094,5.0074706,1.8705035650794017E8,8.421599039448014E7,1.4529537830836377E8
4634044385516106752,33.57929761647564,-76.35744816815492,5.332155417002456,11.2559780266558,20.92067412680081,10.898741,6.3096104,5.637707982491834E7,2.6551774466675796E7,4.296998019692338E7
4649668308315292160,78.85313942063667,-73.58845069603221,8.705041151782176,-22.228195337477985,5.615697907260705,7.743188,6.4748507,4.8417966299217634E7,3.3169444643545713E7,2.3120549249710567E7
4650354712809914624,83.68659813613033,-73.74111481961506,3.0177330791186323,0.41862084122453913,36.72952711968265,-10.339539,4.629465,2.6494806519381642E8,5.078884033034212E7,3.312167571788996E8
4664994332169443584,71.24114665677024,-63.22972757816595,7.110268268053016,-10.474991868926665,-2.8351414827195933,15.956385,6.1843553,6.3271002219067134E7,2.827998899141015E7,4.9839788747136466E7
4671120982756449664,52.71564309582668,-66.48970270503564,4.115123436562242,17.37365452718902,2.056015593386718,29.139387,5.7871914,9.121584368699771E7,6.768282668809813E7,3.868562678401055E7
4672726716408826240,56.05317542343257,-64.80654280373156,30.440369973206874,311.5344631899642,83.55687960787631,,3.5165603,7.384526054906287E8,3.036487293628328E8,5.959337669931822E8
4694675717279262080,33.560923064362115,-67.84120858426385,4.5667972682446045,28.53869356896301,52.10689259053632,21.356588,4.8494473,2.163554069310074E8,6.4108744688480206E7,2.2587528193893662E8
4710044411638656128,11.227820735497446,-63.19678854960127,2.362309359757348,12.81634391641414,-38.116468850474995,-53.07484,6.3470807,5.446461261253051E7,1.7882670247173306E7,5.323632657249539E7
4730921118089289472,52.82108513315461,-55.249115443999855,3.023092426516869,22.13928390579953,19.831768045207554,13.689617,6.4734855,4.8478882116400175E7,1.5514883928150551E7,4.815389465574777E7
4757786001088966656,82.32220070438882,-62.314348326369455,3.4987781663744153,2.940628668430659,-20.98906442945853,12.629664,6.024607,7.329997480974235E7,2.4797894645390138E7,7.040165841845264E7
4762394397915837056,73.7218439762791,-58.54735261256458,32.892349557625515,100.78892474736531,67.74244898714939,22.041954,6.0050044,7.46354259285258E7,4.429569782400426E7,4.4338204522344515E7
4791896523976342400,89.3099576800352,-53.42569713332149,3.9603864179937935,9.160041381639422,-0.5573326708464686,73.61872,5.860793,8.523726761655246E7,2.7759513604294144E7,8.397335639297314E7
4907609544296090496,12.484222892781288,-57.386241336008744,2.6041175308674798,-21.39269891381541,1.0243533618741232,33.133183,6.0054855,7.460236642604327E7,1.396002137780293E7,9.623518640688479E7
4921293619338945792,13.970809779952724,-53.19276914646117,5.419488353825423,16.50036920233421,-51.497833518074486,11.073852,6.329548,5.5351272823474295E7,2.461547588795966E7,4.387543182955085E7
4963024174420640896,33.855083685078974,-41.068878068813035,2.0693996359764792,16.2393260781716,22.506715369528713,22.366886,6.2031584,6.21846787457607E7,1.729541543496982E7,6.649131709370741E7
5216186726719969792,139.36437063202627,-74.7344300364748,13.089978211878135,-29.776985924164627,36.054101830212666,17.216303,5.861979,8.514422754014E7,6.287971691579353E7,3.55395031331223E7
5218900665015560064,136.2865868227313,-72.60272892331444,8.403856930513019,-9.04901332517228,-5.932077845838787,22.174479,4.3295054,3.492565372064683E8,1.920256978286292E8,2.3312784702464834E8
5221219397597114752,122.2368658711909,-71.72181569944603,1.948746826055137,-1.391031529953213,3.5602574665148357,14.861459,6.4972787,4.7428046205173686E7,1.5426111634293642E7,4.640309263997793E7
5278762854038923008,96.36913851401884,-69.68940761792547,11.756270756431466,-12.184160954737559,200.7859657790035,9.328701,5.1132708,1.6968303790231445E8,7.81174058642598E7,1.2977574530868623E8
5290743648127929856,119.07766060043303,-60.526384548978456,2.3473163738493743,-4.513318715265902,11.37058701975008,24.099512,5.203313,1.5617864728874946E8,5.369331157056926E7,1.4846028646433187E8
5294162167215764992,119.21224209038661,-59.12572297229074,2.2993396198838605,-4.1623423245310285,9.76067717835449,23.176638,5.313545,1.41100564378762E8,2.8935268536342338E7,1.7228880476860246E8
5318486456810851072,130.60559576604757,-53.11387968643011,6.650692081253478,-24.545205373426008,23.53169053039796,,4.8141437,2.235060160416386E8,1.7654401676912382E8,8.338342872383381E7
5823647350402198144,230.1688873054974,-67.48157420720972,2.8151664209101934,-6.353414358356627,-10.145036668466611,,6.4405375,4.99725894777605E7,4.4833965228847675E7,2.2942634301246077E7
5867709832216848128,211.60480454688133,-59.71590534001747,0.43203839027963614,-2.2492111595635236,-0.31481359805019926,,6.3649755,5.357429682176842E7,3.710818090546921E7,2.6191650022588216E7
